"REF_DATE","GEO","DGUID","Companies","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1988","Canada","2016A000011124","VIA Rail","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682019","1.4.9","358","","","","0"
"1988","Canada","2016A000011124","VIA Rail","Transportation services, averages, cars per freight train","Number","223","units ","0","v20682007","1.4.10","0.0","","","","1"
"1988","Canada","2016A000011124","VIA Rail","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20682008","1.4.11","5.8","","","","1"
"1988","Canada","2016A000011124","VIA Rail","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20682009","1.4.12","0.0","","","","1"
"1988","Canada","2016A000011124","VIA Rail","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20682010","1.4.13","0.0","","","","1"
"1988","Canada","2016A000011124","VIA Rail","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20682011","1.4.14","0.0","","","","1"
"1988","Canada","2016A000011124","Regional railways","Revenue freight, tonnes","Number","223","thousands","3","v20682020","1.5.1","93482","","","","0"
"1988","Canada","2016A000011124","Regional railways","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20682026","1.5.2","24891284","","","","0"
"1988","Canada","2016A000011124","Regional railways","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682027","1.5.3","266","","","","0"
"1988","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682028","1.5.4","93753","","","","0"
"1988","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682029","1.5.5","24935173","","","","0"
"1988","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682030","1.5.6","266","","","","0"
"1988","Canada","2016A000011124","Regional railways","Revenue passengers, passengers","Number","223","thousands","3","v20682031","1.5.7","522","","","","0"
"1988","Canada","2016A000011124","Regional railways","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682032","1.5.8","118748","","","","0"
"1988","Canada","2016A000011124","Regional railways","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682033","1.5.9","228","","","","0"
"1988","Canada","2016A000011124","Regional railways","Transportation services, averages, cars per freight train","Number","223","units ","0","v20682021","1.5.10","82.6","","","","1"
"1988","Canada","2016A000011124","Regional railways","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20682022","1.5.11","4.3","","","","1"
"1988","Canada","2016A000011124","Regional railways","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20682023","1.5.12","74.9","","","","1"
"1988","Canada","2016A000011124","Regional railways","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20682024","1.5.13","45.0","","","","1"
"1988","Canada","2016A000011124","Regional railways","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20682025","1.5.14","24.2","","","","1"
"1989","Canada","2016A000011124","Total companies","Revenue freight, tonnes","Number","223","thousands","3","v20681964","1.1.1","279546","","","","0"
"1989","Canada","2016A000011124","Total companies","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681970","1.1.2","248967673","","","","0"
"1989","Canada","2016A000011124","Total companies","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681971","1.1.3","891","","","","0"
"1989","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20681972","1.1.4","286178","","","","0"
"1989","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20681973","1.1.5","252119935","","","","0"
"1989","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681974","1.1.6","881","","","","0"
"1989","Canada","2016A000011124","Total companies","Revenue passengers, passengers","Number","223","thousands","3","v20681975","1.1.7","6965","","","","0"
"1989","Canada","2016A000011124","Total companies","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20681976","1.1.8","2555835","","","","0"
"1989","Canada","2016A000011124","Total companies","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20681977","1.1.9","367","","","","0"
"1989","Canada","2016A000011124","Total companies","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681965","1.1.10","71.2","","","","1"
"1989","Canada","2016A000011124","Total companies","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681966","1.1.11","5.4","","","","1"
"1989","Canada","2016A000011124","Total companies","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681967","1.1.12","58.6","","","","1"
"1989","Canada","2016A000011124","Total companies","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681968","1.1.13","39.0","","","","1"
"1989","Canada","2016A000011124","Total companies","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681969","1.1.14","36.9","","","","1"
"1989","Canada","2016A000011124","Canadian National","Revenue freight, tonnes","Number","223","thousands","3","v20681978","1.2.1","107922","","","","0"
"1989","Canada","2016A000011124","Canadian National","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681984","1.2.2","129620826","","","","0"
"1989","Canada","2016A000011124","Canadian National","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681985","1.2.3","1201","","","","0"
"1989","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20681986","1.2.4","109023","","","","0"
"1989","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20681987","1.2.5","130745290","","","","0"
"1989","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681988","1.2.6","1199","","","","0"
"1989","Canada","2016A000011124","Canadian National","Revenue passengers, passengers","Number","223","thousands","3","v20681989","1.2.7","0","","","","0"
"1989","Canada","2016A000011124","Canadian National","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20681990","1.2.8","0","","","","0"
"1989","Canada","2016A000011124","Canadian National","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20681991","1.2.9","0","","","","0"
"1989","Canada","2016A000011124","Canadian National","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681979","1.2.10","73.7","","","","1"
"1989","Canada","2016A000011124","Canadian National","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681980","1.2.11","0.0","","","","1"
"1989","Canada","2016A000011124","Canadian National","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681981","1.2.12","56.0","","","","1"
"1989","Canada","2016A000011124","Canadian National","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681982","1.2.13","38.6","","","","1"
"1989","Canada","2016A000011124","Canadian National","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681983","1.2.14","36.2","","","","1"
"1989","Canada","2016A000011124","Canadian Pacific","Revenue freight, tonnes","Number","223","thousands","3","v20681992","1.3.1","79083","","","","0"
"1989","Canada","2016A000011124","Canadian Pacific","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681998","1.3.2","93193080","","","","0"
"1989","Canada","2016A000011124","Canadian Pacific","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681999","1.3.3","1178","","","","0"
"1989","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682000","1.3.4","82618","","","","0"
"1989","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682001","1.3.5","95039025","","","","0"
"1989","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682002","1.3.6","1150","","","","0"
"1989","Canada","2016A000011124","Canadian Pacific","Revenue passengers, passengers","Number","223","thousands","3","v20682003","1.3.7","0","","","","0"
"1989","Canada","2016A000011124","Canadian Pacific","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682004","1.3.8","0","","","","0"
"1989","Canada","2016A000011124","Canadian Pacific","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682005","1.3.9","0","","","","0"
"1989","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681993","1.3.10","65.7","","","","1"
"1989","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681994","1.3.11","0.0","","","","1"
"1989","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681995","1.3.12","58.2","","","","1"
"1989","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681996","1.3.13","38.3","","","","1"
"1989","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681997","1.3.14","42.5","","","","1"
"1989","Canada","2016A000011124","VIA Rail","Revenue freight, tonnes","Number","223","thousands","3","v20682006","1.4.1","0","","","","0"
"1989","Canada","2016A000011124","VIA Rail","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20682012","1.4.2","0","","","","0"
"1989","Canada","2016A000011124","VIA Rail","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682013","1.4.3","0","","","","0"
"1989","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682014","1.4.4","0","","","","0"
"1989","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682015","1.4.5","0","","","","0"
"1989","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682016","1.4.6","0","","","","0"
"1989","Canada","2016A000011124","VIA Rail","Revenue passengers, passengers","Number","223","thousands","3","v20682017","1.4.7","6457","","","","0"
"1989","Canada","2016A000011124","VIA Rail","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682018","1.4.8","2442094","","","","0"
"1989","Canada","2016A000011124","VIA Rail","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682019","1.4.9","378","","","","0"
